Building,Business,Entertainment,Medicine,Otdoor,Religion,Residence,Restaurant,School,Shopping,Snackbar,Sports,Traffic
42549,0,0,1,0,0,2,0,0,0,0,0,0,0
42550,2,0,1,0,0,4,0,0,0,0,0,0,0
42551,2,0,0,0,0,2,0,0,0,0,0,0,0
42552,2,3,1,0,0,4,2,0,1,1,2,1,1
42553,0,2,3,0,1,1,2,0,0,0,0,0,1
42554,0,0,5,0,0,2,0,0,1,2,0,0,1
42555,0,0,2,1,0,0,0,0,0,0,0,0,0
42556,0,0,2,1,0,0,0,0,0,0,0,0,0
42557,0,0,2,1,0,0,0,0,0,0,0,0,0
42558,0,0,5,1,0,0,0,1,0,0,1,0,0
42559,0,1,14,0,0,1,0,1,0,1,2,0,0
42560,0,0,1,0,0,0,0,1,0,0,1,0,0
42561
42562
42563,1,1,1,0,1,2,3,0,0,1,1,0,0
42564,1,4,2,0,1,1,7,0,0,0,1,0,0
42565,1,4,2,0,0,1,6,0,1,1,0,0,0
42566,0,3,0,0,0,2,2,0,1,1,1,1,0
42567,0,0,0,0,7,0,3,0,0,0,2,0,0
42568,2,1,2,0,0,0,0,0,0,0,1,0,0
42569,0,0,15,0,0,1,0,0,0,1,1,0,0
42570,0,0,6,1,0,0,0,0,0,0,1,0,0
42571,1,0,0,0,0,1,0,0,0,0,0,0,0
42572,2,3,0,0,0,4,0,0,0,0,3,0,0
42573,2,2,1,2,2,4,1,0,0,1,6,1,2
42574,0,0,0,2,0,1,0,0,0,0,3,0,0
42575,3,0,4,4,8,0,0,0,1,0,0,0,0
42576,3,0,9,2,1,0,0,0,1,0,0,0,1
42577,5,2,17,3,3,2,2,0,0,2,1,1,6
42578,0,2,0,0,9,1,5,0,0,0,2,0,1
42579,0,0,0,1,0,1,5,0,0,0,0,0,1
42580,0,3,0,0,0,1,2,0,1,1,1,1,0
42581,1,5,2,0,0,2,0,0,0,0,0,0,4
42582,0,3,2,0,0,1,1,5,3,0,0,1,2
42583,5,3,5,0,1,2,1,7,3,0,1,2,1
42584,4,1,2,0,0,3,1,0,0,0,0,0,2
42585,0,0,2,1,0,0,1,11,0,0,0,0,2
42586,0,0,0,1,0,0,1,9,0,0,0,0,1
42587,0,0,2,1,0,0,1,9,0,0,0,0,1
42588,1,2,0,0,0,0,8,0,0,0,0,0,7
42589,0,0,0,0,0,1,1,0,0,0,0,0,0
42590,0,1,0,0,7,0,3,0,0,0,2,0,0
42591,0,1,0,2,0,0,0,0,2,0,0,0,0
42592,1,2,0,0,0,0,8,0,0,0,0,0,7
42593,1,2,0,0,0,0,9,0,0,0,0,0,7
42594,2,1,1,0,0,1,3,0,0,0,0,0,4
42595,4,0,1,0,0,2,1,0,0,0,0,0,2
42596,2,3,0,0,0,0,10,0,1,0,0,0,7
42597,1,2,0,0,0,0,8,0,1,0,0,0,7
42598,2,0,0,0,0,3,0,0,0,0,2,0,0
42599,0,0,1,0,0,0,0,0,0,0,0,0,0
42600,0,0,0,0,0,1,5,0,0,0,0,0,1
42601,2,4,1,0,1,8,0,0,0,0,7,0,0
42602,1,4,1,0,1,7,0,0,0,0,5,0,0
42603,0,0,1,1,0,0,0,0,0,0,0,0,0
42604,2,4,2,0,1,7,0,0,0,0,6,2,0
42605,9,4,5,0,1,8,0,0,0,1,8,1,0
42606,8,3,8,3,1,5,7,0,1,4,1,0,2
42607,1,1,6,1,2,0,1,0,1,3,2,1,3
42608,3,1,3,1,0,2,1,4,1,1,0,1,1
42609,2,1,1,0,0,0,0,1,0,0,0,0,0
42610,2,1,9,0,7,4,13,6,0,0,2,0,10
42611,1,0,2,0,0,1,0,2,0,0,0,0,0
42612,1,2,0,0,4,1,0,0,0,0,0,0,1
42613,1,1,2,0,4,3,5,1,1,0,0,0,0
42614,0,0,2,0,1,1,2,0,0,0,0,0,0
42615,0,3,1,0,1,0,2,0,0,1,0,0,0
42616,0,4,0,0,8,1,4,0,0,0,2,0,1
42617,0,4,0,0,6,1,3,0,0,0,1,0,1
42618,0,4,1,0,2,1,2,0,0,0,0,0,0
42619,0,2,1,0,0,0,1,0,0,0,0,0,0
42620,0,0,1,0,0,0,2,0,0,0,0,0,1
42621,0,0,1,0,0,0,3,0,0,0,0,0,1
42622,0,0,0,0,0,1,5,0,0,0,0,0,2
42623,0,0,0,0,0,1,5,0,0,0,0,0,1
42624,0,1,0,1,0,4,5,0,0,0,0,0,2
42625,0,1,0,1,0,3,0,0,0,0,0,0,1
42626,0,1,2,1,0,5,1,0,0,0,0,0,1
42627
42628,1,1,2,0,3,3,4,1,1,0,0,0,0
42629,1,2,0,0,4,1,0,0,0,0,0,0,1
42630,1,0,3,0,0,1,0,3,0,0,0,0,0
42631,2,1,9,0,7,5,13,6,0,0,2,0,10
42632,1,1,1,0,0,0,0,1,0,0,0,0,0
42633,4,2,8,1,0,2,0,2,2,3,0,1,3
42634,0,0,1,1,2,0,1,0,0,2,2,1,0
42635,12,6,11,3,3,13,8,0,1,4,9,2,2
42636,3,1,2,0,3,1,8,1,0,0,1,0,6
42637,4,2,2,0,3,1,7,1,0,0,1,0,6
42638,2,2,3,0,3,1,5,1,0,0,1,0,5
42639,2,1,2,0,0,0,0,1,0,0,0,0,0
42640
42641,0,3,3,1,2,0,1,5,0,1,1,0,1
42642,0,3,4,1,2,1,1,5,0,1,1,0,1
42643,0,0,1,0,0,1,0,3,0,0,1,0,0
42644,0,0,2,0,0,1,0,0,0,0,2,0,0
42645,0,0,1,0,0,0,0,0,0,0,2,0,0
42646,5,1,3,0,1,0,0,2,1,0,1,1,0
42647,0,3,2,0,0,7,3,0,0,0,0,0,3
42648,0,2,0,0,0,6,4,0,0,0,0,0,2
42649,0,1,0,0,0,1,1,0,0,0,0,0,0
42650,2,0,0,1,0,1,1,0,2,0,0,0,1
42651,1,1,0,0,0,1,1,0,1,0,0,0,1
42652,0,3,1,1,1,0,4,0,0,1,0,0,0
42653,0,0,1,0,1,0,0,0,1,0,0,0,0
42654,0,0,0,0,1,0,0,0,0,0,0,0,0
42655,2,0,2,1,0,0,0,0,0,0,1,2,0
42656,1,2,0,0,0,0,8,0,0,0,0,0,7
42657,2,2,0,0,0,0,8,0,0,0,0,0,7
42658,2,2,0,0,0,0,8,0,0,0,0,0,6
42659,1,3,0,0,0,0,10,0,0,0,0,0,5
42660,0,0,0,0,0,1,5,0,0,0,0,0,2
42661,2,2,2,0,3,1,9,1,0,0,1,0,6
42662,2,2,2,0,4,2,10,2,0,0,0,0,6
42663,1,1,2,0,1,1,6,6,0,0,0,0,2
42664,1,1,0,0,0,0,0,1,0,0,1,0,0
42665,1,0,1,0,0,1,1,0,0,0,0,0,0
42666,0,4,0,0,4,1,3,0,0,0,1,0,0
42667,0,4,0,0,6,1,3,0,0,0,1,0,1
42668,5,2,3,0,0,0,0,4,2,0,1,1,0
42669,1,2,3,0,0,4,2,0,0,0,0,0,1
42670,1,2,1,0,1,2,1,0,0,0,0,0,2
42671,4,0,1,0,0,2,2,0,0,0,0,0,2
42672,2,2,1,0,0,1,9,0,0,0,0,0,7
42673,0,0,0,0,1,0,0,0,0,0,1,0,0
42674,2,0,0,0,0,1,0,0,0,0,0,0,0
42675,2,0,11,5,1,0,0,0,2,0,0,0,0
42676,0,0,13,5,1,0,0,0,2,0,0,0,0
42677,5,1,4,1,6,0,0,3,2,1,1,0,0
42678,2,0,0,0,3,2,8,0,0,0,0,0,3
42679,4,1,1,0,4,2,12,1,0,0,0,0,6
42680,0,0,1,0,0,0,3,0,0,0,0,0,1
42681,0,0,2,1,0,0,1,10,0,0,0,0,2
42682,1,3,1,0,0,1,0,0,0,0,0,0,3
42683,0,0,1,0,0,0,2,0,0,0,0,0,1
42684,0,0,4,1,1,0,1,11,0,0,0,0,1
42685,1,0,2,1,0,0,1,10,0,0,0,0,1
42686,0,3,5,0,1,0,4,0,1,2,1,0,1
42687,0,0,0,0,0,1,0,0,0,0,0,0,0
42688,0,0,1,0,0,0,0,0,0,0,0,0,0
42689,0,0,0,0,0,0,0,0,2,0,1,0,0
42690,0,0,0,0,0,0,3,0,0,0,0,0,1
42691,5,2,1,0,0,0,0,4,2,0,1,1,0
42692,0,0,1,0,1,0,1,0,0,0,0,0,0
42693,0,0,1,0,0,0,3,0,0,0,0,0,1
42694,1,2,0,0,0,1,0,0,0,0,0,0,2
42695
42696,0,0,3,0,0,0,2,0,0,0,0,0,0
42697,0,0,3,0,0,1,4,0,0,0,1,0,0
42698
42699,1,1,1,0,3,2,2,0,0,0,0,0,2
42700,1,0,1,0,2,1,2,0,0,0,0,0,0
42701,0,0,1,0,1,0,1,0,0,0,0,0,0
42702,3,0,4,0,1,2,4,0,0,5,0,0,0
42703,5,2,1,0,0,0,0,4,2,0,1,1,0
42704,0,0,1,0,0,0,1,0,0,0,0,0,1
42705,0,0,1,0,0,0,2,0,0,0,0,0,1
42706,0,3,1,1,1,0,4,0,0,1,0,0,2
42707,1,3,2,1,1,1,10,0,0,1,0,0,2
42708,0,3,1,1,1,0,4,0,0,1,0,0,0
42709,0,3,1,1,3,1,5,0,0,1,0,0,1
42710,5,2,3,0,1,0,0,5,2,0,1,0,0
42711,0,1,0,1,1,0,0,0,2,0,1,0,2
42712,0,1,0,1,1,0,0,0,2,0,1,0,1
42713,0,0,0,0,1,0,0,0,2,0,1,0,1
42714,0,0,0,0,0,0,0,0,2,0,1,0,0
42715,0,0,0,0,0,0,0,0,2,0,1,0,0
42716,0,0,1,0,0,0,0,0,1,0,1,0,0
42717,0,0,1,0,0,0,0,0,1,0,0,0,0
42718,3,0,1,1,0,1,0,0,0,0,0,0,1
42719,1,0,1,0,1,2,1,0,0,0,0,0,2
42720
42721,0,0,1,0,1,0,1,0,0,0,0,0,0
42722,0,2,0,0,0,2,4,0,0,1,1,0,0
42723,0,2,0,0,0,1,2,0,0,1,1,0,0
42724,3,0,4,0,1,2,4,0,0,5,0,0,0
42725,0,0,0,0,0,0,0,0,2,0,1,0,0
42726,5,2,4,0,1,1,1,5,2,0,1,0,0
42727,5,2,4,0,3,2,1,7,4,0,1,0,0
42728,3,0,5,0,5,2,1,6,4,0,0,0,0
42729,1,0,4,0,5,2,0,1,1,1,0,0,0
42730,0,2,1,0,0,1,0,3,0,0,0,1,1
42731,2,2,2,0,0,2,1,5,2,0,0,1,1
42732,5,3,3,0,0,2,1,7,3,0,1,1,1
42733,5,2,2,0,0,0,0,5,2,0,1,0,0
42734,2,0,0,0,0,0,0,0,0,0,0,0,0
42735,2,0,0,0,0,2,0,0,0,0,2,0,0
42736,2,4,1,0,1,6,0,0,0,0,5,0,0
42737,5,2,5,1,6,2,1,6,4,1,1,0,0
42738,3,0,1,0,3,2,9,1,0,0,0,0,3
42739,2,0,1,0,0,0,0,0,0,0,1,2,0
42740,1,0,0,1,0,2,1,0,1,0,0,0,1
42741,3,0,5,2,0,3,1,0,0,0,1,0,0
42742,0,0,0,1,1,0,0,0,2,0,1,0,1
42743
42744,0,0,0,0,0,0,0,0,0,0,1,0,0
42745,0,0,0,0,2,0,1,0,0,0,1,0,0
42746,0,1,0,0,5,1,2,0,0,0,2,0,1
42747,0,1,0,0,7,1,3,0,0,0,2,0,1
42748,0,0,2,0,0,0,0,0,0,1,0,0,0
42749,1,1,2,0,0,1,1,0,0,2,1,0,1
42750,2,1,1,1,0,3,3,0,1,2,1,0,4
42751,3,1,1,1,0,2,3,0,1,2,1,0,3
42752,2,0,0,0,0,1,1,0,1,0,0,0,1
42753,5,0,1,1,0,2,0,0,1,0,0,0,2
42754,0,4,2,0,0,5,3,0,0,0,0,0,7
42755,1,0,0,0,0,1,0,0,0,0,0,0,0
42756,0,0,0,0,0,0,2,0,0,0,0,0,0
42757,5,3,4,0,1,1,1,7,3,0,1,0,0
42758,5,3,3,0,1,2,1,7,3,0,1,1,1
42759,4,2,3,0,0,2,1,6,3,0,1,1,1
42760,0,2,2,0,0,1,1,4,2,0,0,1,1
42761,0,1,0,0,0,1,0,1,0,0,0,1,1
42762,1,1,1,0,0,2,0,0,0,0,0,0,1
42763,0,0,1,0,5,2,0,1,1,1,0,0,0
42764,1,0,2,0,5,2,0,1,1,1,0,0,0
42765,1,0,3,0,5,2,1,2,2,1,0,0,0
42766,3,1,6,0,5,2,1,6,4,0,0,1,0
42767,3,2,5,0,3,2,1,7,4,0,0,1,0
42768,5,3,5,0,3,3,1,8,4,0,1,1,0
42769,5,3,2,0,1,1,1,7,3,0,1,0,0
42770,0,0,1,0,0,0,2,0,0,0,0,0,1
42771,0,0,1,0,0,0,0,1,0,0,0,0,1
42772,1,0,0,0,0,0,0,1,0,0,0,0,1
42773,1,0,1,0,0,0,0,1,0,0,0,0,0
42774,0,0,1,0,0,0,2,0,0,0,0,0,1
42775,0,0,1,0,0,0,2,0,0,0,0,0,1
42776,5,9,4,0,2,4,2,0,0,2,5,0,1
42777,1,3,0,0,0,0,9,0,0,0,0,0,5
42778,1,1,0,0,0,0,2,0,0,0,1,0,1
42779,0,0,0,1,0,2,1,0,0,0,0,0,1
42780,0,0,0,1,0,2,0,0,0,0,0,0,1
42781,0,1,2,0,0,2,1,0,0,0,0,0,0
42782,0,0,1,0,1,0,0,0,0,0,0,0,0
42783,2,2,2,0,1,0,9,0,0,0,0,0,8
42784,1,3,0,0,1,0,3,0,0,0,0,0,5
42785,1,3,0,0,0,0,8,0,0,0,0,0,5
42786
42787,0,0,1,0,0,0,2,0,0,0,0,0,1
42788,0,1,0,1,1,0,0,0,2,0,1,0,1
42789,0,1,0,1,1,0,0,0,2,0,1,0,1
42790,0,1,0,1,1,0,0,0,2,0,1,0,1
42791,5,2,2,0,3,1,11,1,0,0,1,0,6
42792,0,4,0,1,9,1,10,0,0,0,2,0,5
42793,2,0,0,0,0,2,0,0,0,0,0,0,0
42794,0,0,0,1,0,2,0,0,0,0,0,0,1
42795,0,1,0,0,0,1,1,0,0,0,0,0,0
42796,0,0,0,0,0,1,1,0,0,0,0,0,0
42797,0,0,0,0,0,0,1,0,0,0,0,0,0
42798
42799,0,0,0,0,0,0,1,0,0,0,0,0,0
42800,0,0,0,0,0,0,1,0,0,0,0,0,0
42801,0,0,0,0,0,0,2,0,0,0,0,0,1
42802,0,4,0,0,8,1,4,0,0,0,2,0,1
42803,2,0,1,0,1,1,3,0,0,0,0,0,4
42804,1,2,2,0,0,2,1,5,0,0,0,0,1
42805,1,2,2,0,0,4,1,0,0,0,0,0,1
42806,0,0,2,0,0,2,1,0,0,0,0,0,0
42807,1,0,1,0,0,0,0,1,0,0,0,0,0
42808,1,0,0,0,0,0,0,0,0,0,0,0,1
42809,0,0,1,0,0,0,0,0,0,0,0,0,1
42810,0,0,1,0,0,0,0,0,0,0,0,0,1
42811,0,0,1,0,0,0,0,0,0,0,0,0,1
42812,0,0,0,0,0,0,0,0,0,0,0,0,1
42813
42814
42815,0,0,0,0,0,0,1,0,0,0,0,0,0
42816,0,0,0,0,0,0,1,0,0,0,0,0,0
42817,0,1,0,0,0,1,1,0,0,0,0,0,0
42818,2,0,1,0,0,0,0,0,0,0,1,2,0
42819,0,1,2,1,0,1,0,0,0,0,0,0,0
42820,0,1,1,0,0,0,0,1,0,0,1,0,0
42821,0,2,4,0,0,0,0,1,0,0,2,0,0
42822,0,2,4,0,0,0,0,1,0,0,2,0,0
42823,0,0,0,1,0,2,0,0,0,0,0,0,1
42824,0,0,1,1,0,0,1,9,0,0,0,0,2
42825,4,3,3,0,0,1,1,6,3,0,1,1,1
42826,2,2,2,0,0,2,1,5,2,0,0,1,1
42827,2,0,1,0,0,0,0,0,0,0,1,2,0
42828,0,0,0,0,0,0,1,0,0,0,0,0,0
42829,0,0,0,0,0,0,1,0,0,0,0,0,1
42830,1,1,3,0,1,0,0,0,1,0,1,0,0
42831,0,0,1,0,0,0,0,0,0,0,0,0,0
42832,0,0,1,0,0,0,0,0,0,0,1,0,0
42833,0,0,1,0,0,0,0,0,0,0,1,0,0
42834,1,1,0,0,0,0,2,0,0,0,1,0,0
42835,0,1,1,1,1,0,0,0,2,0,1,0,1
42836,1,0,1,0,0,0,1,0,0,0,0,0,0
42837,1,0,0,0,0,0,0,0,0,0,0,0,0
42838,0,0,0,0,0,0,0,0,0,0,0,1,0
42839,1,1,0,0,0,0,2,0,0,0,0,0,1
42840,0,1,0,0,6,1,3,0,0,0,0,0,1
42841,0,1,0,0,7,1,2,0,0,0,2,0,1
42842,0,0,5,1,0,1,3,0,0,0,2,0,0
42843,0,0,5,1,0,1,2,0,0,0,2,0,0
42844,0,0,5,1,0,1,1,0,0,0,2,0,0
42845,1,0,5,1,0,2,2,0,0,0,2,0,0
42846,1,3,1,1,5,1,11,0,0,1,0,0,4
42847,1,4,3,1,10,2,17,0,0,1,0,0,15
42848,1,3,1,1,6,1,11,0,0,1,0,0,7
42849,0,0,0,0,0,0,1,0,0,0,0,0,1
42850,0,0,0,0,0,0,1,0,0,0,0,0,0
42851,1,0,3,0,0,1,0,0,0,1,1,0,0
42852,0,2,9,0,0,1,0,1,0,0,2,0,0
42853,0,1,0,0,0,0,0,1,0,0,1,0,0
42854,0,1,0,0,0,0,0,1,0,0,1,0,0
42855,0,1,0,0,0,0,0,1,0,0,1,0,0
42856,0,0,1,0,0,0,0,0,0,0,0,0,1
42857,1,1,0,0,0,0,2,0,0,0,0,0,1
42858,1,3,0,0,0,0,2,0,0,0,0,0,2
42859,1,3,0,0,0,0,3,0,0,0,0,0,3
42860,1,4,1,0,1,5,0,0,0,0,5,0,0
42861,0,4,0,0,7,1,4,0,0,0,2,0,1
42862,0,0,0,0,2,0,1,0,0,0,1,0,0
42863,1,1,0,0,1,0,2,0,0,0,0,0,2
42864,1,1,0,0,1,0,4,0,0,0,0,0,3
42865,1,3,0,0,0,0,2,0,0,0,0,0,2
42866,1,3,0,0,0,0,2,0,0,0,0,0,2
42867,1,1,0,0,1,0,4,0,0,0,0,0,3
42868,1,1,0,0,1,0,2,0,0,0,0,0,2
42869,3,1,5,0,3,2,1,8,4,0,0,1,0
42870,0,2,0,0,1,3,5,0,0,0,2,0,0
42871,1,1,0,0,1,1,4,0,0,0,1,0,0
42872,1,1,0,0,1,1,3,0,0,0,1,0,0
42873,1,1,1,1,1,2,6,0,0,0,1,1,0
42874,1,0,1,1,0,2,4,0,0,1,0,0,0
42875,2,0,1,0,1,4,3,0,0,5,0,0,0
42876,1,2,2,0,0,1,2,5,0,0,0,0,1
42877,2,0,2,0,0,0,0,6,0,0,0,0,0
42878,1,2,2,0,0,1,2,5,0,0,0,0,1
42879,0,0,0,0,0,1,0,0,0,0,1,0,0
42880,0,1,0,0,0,1,2,0,0,1,1,0,0
42881,0,2,0,0,0,0,2,0,0,1,1,0,0
42882,0,2,0,0,0,1,2,0,0,1,1,0,0
42883,1,0,0,0,0,1,1,0,0,0,0,0,0
42884,4,2,5,0,3,3,1,8,4,0,1,1,1
42885,0,3,1,1,1,0,4,0,0,1,0,0,2
42886,0,1,1,0,0,0,0,3,0,0,0,0,0
42887
42888,1,2,3,0,0,1,2,6,0,0,0,0,1
42889,1,2,2,0,0,1,1,5,0,0,0,0,1
42890,1,1,3,0,0,2,0,5,0,0,0,0,1
42891,1,0,1,0,1,3,2,0,0,0,0,0,1
42892,1,0,0,0,0,0,0,6,0,0,0,0,0
42893,1,0,0,0,0,0,0,6,0,0,0,0,1
42894,1,0,1,0,0,0,0,6,0,0,0,0,1
42895,1,0,1,0,0,0,0,6,0,0,0,0,1
42896,1,0,1,0,0,0,0,6,0,0,0,0,1
42897,2,0,0,0,1,4,3,0,0,4,0,0,0
42898,1,0,0,1,0,2,4,0,0,1,0,0,0
42899,1,1,0,1,1,2,6,0,0,0,1,1,0
42900,0,1,0,0,1,1,4,0,0,0,1,0,0
42901,0,2,0,0,0,3,4,0,0,0,1,0,0
42902
42903,0,1,0,1,1,0,0,0,2,0,1,0,2
42904,1,3,1,1,6,1,11,0,0,1,0,0,8
42905,0,3,0,0,7,1,9,0,0,0,0,0,6
42906,0,0,0,0,0,2,0,0,0,0,0,0,0
42907,1,0,0,0,0,2,0,0,0,0,0,0,0
42908,1,0,0,0,0,2,0,0,0,0,0,0,0
42909,2,0,0,0,0,2,0,0,0,0,0,0,0
42910,1,0,0,0,0,0,0,0,0,0,0,0,0
42911,0,2,1,0,0,5,3,0,0,0,0,0,2
42912,0,0,0,0,0,0,0,0,0,0,1,0,0
42913,3,3,7,1,0,3,0,1,0,0,1,1,0
42914,0,1,0,1,1,0,0,0,2,0,1,0,2
42915,0,0,0,0,0,0,1,0,0,0,0,0,0
42916,0,1,1,0,0,0,0,1,0,0,1,0,0
42917,0,0,2,0,0,0,0,1,0,0,2,0,0
42918,0,0,3,1,0,0,0,1,0,0,1,0,0
42919,0,0,5,1,0,0,0,1,0,0,3,0,0
42920,1,0,2,0,0,1,0,0,0,1,2,0,0
42921,3,9,3,0,1,4,2,0,0,2,5,0,1
42922,2,10,6,0,1,3,4,0,0,2,4,0,1
42923,0,1,2,0,0,1,0,5,0,0,0,0,0
42924,0,1,1,0,0,1,0,3,0,0,1,0,0
42925,1,0,1,0,0,0,0,6,0,0,0,0,1
42926,0,0,3,1,0,0,0,1,0,0,2,0,0
42927,3,2,2,0,0,1,1,6,3,0,1,1,1
42928,2,2,2,0,0,1,1,5,2,0,0,1,1
42929,0,0,1,0,0,0,0,0,0,0,0,0,1
42930,0,1,1,0,0,0,0,0,0,0,0,0,0
42931,0,1,1,0,0,1,0,0,0,0,0,0,0
42932,0,2,0,0,0,0,2,0,0,1,1,0,0
42933,0,0,0,0,0,1,1,0,0,0,0,0,0
42934,1,0,0,0,0,1,1,0,0,0,0,0,0
42935,1,0,0,0,1,1,1,0,0,0,0,0,0
42936,1,0,2,0,0,0,0,0,0,0,0,0,0
42937,3,0,3,0,0,0,0,0,0,0,0,0,0
42938,3,0,4,0,0,0,0,0,0,0,0,0,1
42939,5,0,4,0,0,0,0,0,0,0,0,0,1
42940,7,0,4,0,0,0,0,0,0,0,0,0,1
42941,7,0,3,0,0,0,0,0,0,0,0,0,1
42942,6,0,3,0,0,0,0,0,0,0,0,0,1
42943,1,0,5,0,5,2,1,2,2,0,0,0,0
42944,1,0,0,0,0,1,1,0,0,0,0,0,0
42945,0,0,0,0,0,1,1,0,0,0,0,0,0
42946,1,0,0,0,0,0,0,6,0,0,0,0,1
42947,1,0,0,0,0,0,0,7,0,0,0,0,1
42948,1,0,0,0,0,0,0,4,0,0,0,0,0
42949,1,0,0,0,0,0,0,1,0,0,0,0,0
42950,3,0,0,0,0,0,0,0,0,0,0,0,0
42951
42952,0,0,1,0,5,0,0,0,0,1,0,0,0
42953,0,0,1,1,5,0,0,0,0,1,0,0,0
42954,2,0,0,1,1,0,0,0,0,0,0,0,0
42955,1,0,0,0,0,2,0,0,0,0,0,0,0
42956,1,0,0,0,0,0,0,0,0,0,0,0,0
42957,0,0,0,0,0,1,0,0,0,0,0,0,1
42958,0,0,1,0,0,0,0,0,0,0,0,0,0
42959,0,0,1,0,0,0,0,0,0,0,0,0,0
42960,0,0,1,0,0,0,0,0,0,0,0,0,0
42961,3,0,0,0,0,1,0,0,0,0,0,0,0
42962,0,0,0,0,0,1,0,0,0,0,0,0,1
42963,0,0,0,0,0,0,0,0,0,0,0,0,1
42964,0,0,0,0,0,1,0,0,0,0,0,0,1
42965,0,1,0,0,0,1,0,0,0,0,0,0,1
42966,2,0,0,1,1,0,0,0,0,0,1,0,0
42967,0,1,4,0,0,0,0,0,0,2,0,0,0
42968,0,3,4,0,1,2,2,0,0,2,0,0,2
42969,2,2,1,0,4,5,5,0,0,3,0,0,2
42970,1,4,1,0,1,5,0,0,0,0,5,0,0
42971,1,0,0,0,0,1,0,0,0,0,1,0,0
42972
42973
42974
42975,0,0,1,0,0,2,0,0,0,0,0,0,0
42976,0,1,0,0,0,2,2,0,0,0,0,0,0
42977,0,1,0,0,0,4,3,0,0,0,0,0,0
42978,0,1,0,0,0,4,3,0,0,0,0,0,0
42979,0,0,1,0,6,0,0,1,1,1,0,0,0
42980,0,0,1,0,5,0,0,0,0,1,0,0,0
42981,2,0,1,1,5,0,0,0,0,1,0,0,0
42982,2,0,1,1,0,0,0,0,0,0,1,0,0
42983
42984,0,1,0,0,0,0,2,0,0,1,1,0,0
42985,0,1,0,1,1,0,0,0,2,0,1,0,2
42986,1,0,0,0,0,0,0,0,0,0,0,0,0
42987,1,0,0,0,0,0,0,6,0,0,0,0,0
42988,0,0,0,1,2,0,0,0,0,1,0,0,0
42989,0,0,0,1,2,0,0,0,0,1,0,0,0
42990,1,1,0,0,6,1,9,0,0,0,0,0,8
42991,0,0,0,0,4,0,1,0,0,0,0,0,1
42992
42993
42994,0,0,1,1,5,0,0,0,0,1,0,0,0
42995,0,0,2,1,0,0,2,0,0,1,0,0,2
42996,0,0,1,0,0,0,1,0,0,0,1,0,0
42997,0,0,1,0,0,0,1,0,0,0,1,0,0
42998,2,0,1,0,0,0,0,6,0,0,0,0,1
42999,1,0,1,0,0,0,0,1,0,0,0,0,0
43000,0,1,1,0,0,0,0,0,0,0,0,0,0
43001,0,0,1,0,0,0,0,0,0,0,0,0,0
43002,0,0,1,0,0,0,0,0,0,0,0,0,0
43003
43004
43005,2,0,1,1,0,0,0,0,0,0,0,0,0
43006,2,0,1,1,5,0,0,0,0,1,0,0,0
43007,0,0,1,0,5,0,0,0,0,1,0,0,0
43008,0,0,1,0,6,1,0,1,1,1,0,0,0
43009,1,1,0,0,1,0,4,0,0,0,0,0,3
43010,0,1,1,0,0,0,0,0,0,0,0,0,0
43011,0,1,1,0,0,0,0,0,0,0,0,0,0
43012,0,1,1,0,0,0,0,0,0,0,0,0,0
43013,3,1,1,0,1,5,0,0,0,0,5,0,0
43014,2,0,0,1,1,0,0,0,0,0,0,0,0
43015,2,1,3,0,1,0,0,0,0,0,1,0,1
43016,1,0,0,0,0,0,0,0,0,0,0,0,0
43017,1,0,0,0,0,0,0,0,0,0,0,0,0
43018,1,0,0,0,0,0,0,0,0,0,0,0,0
43019,1,0,0,0,0,0,0,0,0,0,0,0,0
43020
43021,0,0,0,1,0,1,3,0,0,0,0,0,0
43022,0,0,0,1,0,1,3,0,0,0,0,0,0
43023,0,0,0,1,0,1,3,0,0,0,0,0,0
43024,0,0,0,1,0,1,3,0,0,0,0,0,0
43025,0,0,1,1,0,1,3,0,0,0,0,0,0
43026,0,1,1,0,0,0,0,0,0,0,0,0,0
43027,2,0,0,0,1,2,4,0,0,4,0,0,0
43028,2,0,0,0,1,2,3,0,0,4,0,0,0
43029,0,0,5,0,0,0,0,0,0,1,0,0,0
43030,0,0,1,1,1,1,1,0,0,0,1,0,0
43031,2,0,1,1,5,0,0,0,0,1,0,0,0
43032,0,0,1,0,5,0,0,0,0,1,0,0,0
43033,0,2,4,1,0,0,0,0,0,0,1,1,0
43034,0,2,0,0,0,5,3,0,0,0,0,0,2
43035,0,2,1,0,0,5,3,0,0,0,0,0,2
43036,1,0,2,0,5,2,0,1,1,1,0,0,0
43037,0,0,1,0,0,0,0,0,0,0,0,0,0
43038,0,0,2,0,0,0,0,0,0,1,0,0,0
43039,2,0,0,0,1,2,4,0,0,4,0,0,0
43040,3,0,0,0,1,2,3,0,0,3,0,0,0
43041,1,0,5,0,0,0,0,0,0,2,0,0,0
43042,0,0,5,0,0,0,0,0,0,2,0,0,0
43043,1,0,4,0,0,1,0,0,1,1,0,0,0
43044,1,0,0,0,0,1,0,0,1,0,0,0,0
43045,3,0,0,0,0,1,0,0,0,0,0,0,0
43046,3,0,0,0,0,0,0,0,0,0,0,0,0
43047,0,0,1,0,0,0,0,0,0,0,0,0,1
43048,0,0,1,0,0,0,1,0,0,0,0,0,1
43049,1,0,2,0,3,1,5,0,0,0,0,0,6
43050,1,1,2,0,5,1,6,0,0,0,0,0,7
